id_viaje,hora_pico,dia_semana,troncal,evento_especial,condicion_clima,retraso_significativo
3458,0,Sábado,Calle 26,0,Nublado,0
3459,0,Martes,Calle 80,0,Nublado,0
3460,0,Sábado,NQS,0,Soleado,0
3461,0,Viernes,Eldorado,0,Nublado,1
3462,0,Martes,Americas,0,Soleado,0
3463,0,Martes,Americas,0,Soleado,0
3464,0,Martes,Americas,0,Nublado,0
3465,0,Sábado,Autonorte,0,Soleado,0
3466,0,Jueves,Calle 26,0,Lluvia,1
3467,0,Lunes,Autonorte,0,Lluvia,0
3468,1,Sábado,Calle 26,0,Lluvia,1
3469,0,Lunes,Autonorte,0,Nublado,0
3470,0,Sábado,Americas,0,Soleado,0
3471,1,Viernes,Americas,0,Lluvia,0
3472,0,Martes,Americas,0,Nublado,0
3473,1,Miércoles,Caracas,1,Soleado,1
3474,0,Miércoles,Suba,0,Lluvia,0
3475,0,Domingo,Americas,0,Soleado,0
3476,0,Viernes,Calle 80,0,Soleado,0
3477,1,Viernes,Calle 26,0,Soleado,1
3478,0,Viernes,Suba,0,Lluvia,1
3479,1,Jueves,Autonorte,0,Nublado,1
3480,0,Jueves,Calle 80,0,Lluvia,0
3481,1,Sábado,Americas,0,Soleado,1
3482,0,Sábado,Suba,0,Nublado,0
3483,0,Lunes,Suba,0,Nublado,0
3484,1,Viernes,Eldorado,0,Soleado,0
3485,0,Domingo,Americas,0,Nublado,0
3486,0,Miércoles,Autonorte,0,Lluvia,1
3487,0,Lunes,Americas,0,Soleado,0
3488,0,Viernes,Autonorte,0,Lluvia,0
3489,0,Lunes,Americas,0,Nublado,0
3490,0,Martes,Autonorte,0,Lluvia,1
3491,0,Jueves,NQS,1,Nublado,0
3492,0,Domingo,Caracas,0,Soleado,0
3493,0,Martes,Caracas,0,Lluvia,1
3494,0,Miércoles,Americas,0,Lluvia,1
3495,0,Jueves,Americas,0,Lluvia,0
3496,1,Jueves,Autonorte,0,Soleado,0
3497,0,Miércoles,NQS,0,Nublado,1
3498,0,Viernes,Eldorado,0,Lluvia,0
3499,1,Viernes,Eldorado,0,Nublado,1
3500,0,Lunes,Americas,0,Nublado,0
3501,0,Lunes,Caracas,0,Soleado,0
3502,0,Domingo,Caracas,0,Nublado,0
3503,0,Domingo,Autonorte,0,Nublado,0
3504,0,Miércoles,Calle 26,0,Soleado,0
3505,0,Domingo,Suba,0,Lluvia,0
3506,1,Jueves,Suba,0,Nublado,0
3507,1,Viernes,Autonorte,0,Soleado,0
3508,0,Jueves,NQS,0,Nublado,0
3509,0,Jueves,Calle 80,0,Nublado,1
3510,0,Martes,Autonorte,0,Soleado,0
3511,0,Martes,Caracas,0,Nublado,0
3512,0,Martes,Calle 26,0,Nublado,0
3513,0,Sábado,NQS,0,Lluvia,0
3514,0,Lunes,Calle 26,1,Nublado,1
3515,0,Lunes,Eldorado,0,Lluvia,0
3516,1,Sábado,NQS,0,Nublado,0
3517,0,Martes,Eldorado,0,Soleado,0
3518,0,Domingo,Caracas,0,Lluvia,1
3519,0,Martes,Autonorte,0,Soleado,0
3520,1,Miércoles,Eldorado,0,Nublado,0
3521,0,Viernes,Caracas,0,Nublado,0
3522,0,Miércoles,Eldorado,0,Lluvia,1
3523,0,Domingo,NQS,0,Lluvia,1
3524,1,Jueves,Calle 26,0,Soleado,0
3525,0,Jueves,NQS,0,Lluvia,1
3526,0,Sábado,Calle 26,0,Lluvia,0
3527,0,Sábado,Suba,0,Nublado,0
3528,0,Domingo,Autonorte,0,Lluvia,0
3529,1,Martes,Caracas,0,Soleado,0
3530,0,Martes,Calle 26,1,Soleado,1
3531,1,Martes,Eldorado,0,Soleado,1
3532,0,Sábado,NQS,0,Nublado,1
3533,0,Lunes,Suba,0,Soleado,1
3534,0,Jueves,NQS,0,Lluvia,1
3535,0,Martes,Autonorte,0,Soleado,0
3536,0,Viernes,Calle 80,0,Nublado,1
3537,0,Lunes,Caracas,0,Soleado,0
3538,0,Jueves,Calle 80,0,Lluvia,0
3539,0,Jueves,Calle 80,0,Lluvia,0
3540,1,Domingo,Americas,0,Lluvia,0
3541,0,Jueves,Caracas,0,Lluvia,1
3542,1,Miércoles,Calle 80,0,Lluvia,1
3543,1,Lunes,NQS,0,Lluvia,1
3544,1,Jueves,Suba,0,Soleado,1
3545,0,Domingo,Autonorte,0,Lluvia,0
3546,0,Lunes,NQS,0,Lluvia,0
3547,0,Martes,Calle 80,0,Soleado,0
3548,0,Martes,Calle 80,1,Lluvia,1
3549,0,Martes,Calle 80,1,Lluvia,1
3550,0,Jueves,NQS,0,Nublado,1
3551,0,Miércoles,Autonorte,0,Nublado,0
3552,0,Domingo,Autonorte,0,Lluvia,0
3553,0,Martes,Suba,0,Lluvia,0
3554,0,Lunes,Suba,0,Nublado,0
3555,0,Martes,Americas,1,Lluvia,0
3556,0,Miércoles,NQS,0,Soleado,0
3557,0,Martes,Calle 26,0,Nublado,0
3558,0,Jueves,NQS,0,Nublado,1
3559,0,Jueves,Eldorado,0,Nublado,0
3560,0,Lunes,Calle 26,0,Soleado,0
3561,0,Lunes,Americas,0,Lluvia,0
3562,1,Sábado,Calle 80,0,Soleado,0
3563,1,Miércoles,Calle 26,0,Lluvia,1
3564,0,Viernes,Calle 26,0,Soleado,0
3565,0,Domingo,Suba,1,Nublado,0
3566,0,Martes,Suba,0,Nublado,0
3567,0,Domingo,Autonorte,0,Lluvia,0
3568,0,Martes,Calle 26,0,Nublado,0
3569,0,Lunes,Calle 80,0,Nublado,1
3570,0,Viernes,NQS,0,Nublado,1
3571,0,Miércoles,Suba,0,Soleado,0
3572,0,Jueves,Americas,0,Lluvia,1
3573,1,Viernes,Calle 26,1,Lluvia,1
3574,0,Sábado,Calle 26,0,Lluvia,0
3575,1,Lunes,NQS,0,Nublado,0
3576,0,Jueves,NQS,0,Nublado,1
3577,0,Sábado,Calle 26,0,Lluvia,0
3578,1,Martes,Caracas,0,Nublado,1
3579,0,Viernes,Suba,0,Nublado,0
3580,0,Miércoles,Suba,0,Nublado,0
3581,0,Martes,Americas,0,Lluvia,0
3582,1,Martes,Eldorado,0,Soleado,1
3583,1,Domingo,Autonorte,0,Lluvia,1
3584,0,Martes,Americas,0,Soleado,0
3585,0,Sábado,Caracas,0,Soleado,0
3586,1,Domingo,Eldorado,0,Nublado,0
3587,1,Viernes,Caracas,0,Lluvia,0
3588,0,Miércoles,Americas,0,Lluvia,1
3589,0,Martes,Calle 80,0,Soleado,1
3590,0,Sábado,Calle 80,0,Soleado,0
3591,0,Jueves,Caracas,0,Nublado,0
3592,0,Miércoles,Caracas,0,Nublado,0
3593,0,Viernes,Caracas,0,Soleado,1
3594,0,Domingo,Eldorado,0,Soleado,0
3595,0,Miércoles,Caracas,0,Nublado,0
3596,0,Jueves,Suba,0,Soleado,0
3597,0,Jueves,Caracas,0,Lluvia,1
3598,0,Sábado,Autonorte,0,Lluvia,1
3599,1,Viernes,Caracas,0,Soleado,1
3600,0,Viernes,Autonorte,0,Lluvia,0
3601,1,Viernes,Caracas,0,Soleado,1
3602,0,Miércoles,NQS,0,Lluvia,1
3603,0,Miércoles,Americas,0,Soleado,1
3604,1,Viernes,Eldorado,0,Soleado,0
3605,0,Domingo,Caracas,0,Lluvia,0
3606,0,Domingo,Suba,0,Nublado,0
3607,0,Jueves,Eldorado,0,Soleado,0
3608,0,Viernes,Suba,0,Lluvia,1
3609,0,Sábado,Americas,0,Nublado,0
3610,0,Martes,Calle 80,0,Soleado,0
3611,0,Sábado,Americas,0,Nublado,0
3612,1,Sábado,Caracas,0,Nublado,1
3613,0,Miércoles,Caracas,0,Nublado,0
3614,1,Sábado,Caracas,1,Lluvia,1
3615,1,Lunes,Eldorado,0,Soleado,1
3616,0,Viernes,Suba,0,Nublado,0
3617,0,Lunes,Calle 80,0,Lluvia,0
3618,1,Miércoles,Caracas,0,Lluvia,0
3619,0,Jueves,Suba,0,Soleado,0
3620,0,Sábado,Caracas,0,Soleado,0
3621,1,Jueves,Americas,0,Soleado,0
3622,1,Miércoles,Calle 80,0,Lluvia,1
3623,0,Sábado,Calle 26,0,Nublado,0
3624,0,Domingo,Eldorado,0,Soleado,0
3625,0,Martes,Caracas,0,Soleado,0
3626,0,Viernes,Eldorado,0,Soleado,1
3627,1,Miércoles,Calle 26,0,Lluvia,1
3628,1,Viernes,Suba,0,Nublado,0
3629,0,Sábado,NQS,0,Nublado,0
3630,0,Lunes,Americas,0,Soleado,0
3631,1,Miércoles,Suba,0,Lluvia,1
3632,1,Domingo,Calle 80,0,Lluvia,1
3633,0,Martes,Suba,0,Nublado,0
3634,1,Lunes,Calle 80,0,Nublado,0
3635,0,Lunes,Calle 26,1,Lluvia,0
3636,0,Martes,Calle 80,0,Nublado,0
3637,0,Miércoles,Autonorte,0,Soleado,0
3638,1,Miércoles,Autonorte,0,Lluvia,1
3639,0,Jueves,Calle 26,0,Soleado,0
3640,0,Jueves,NQS,1,Lluvia,1
3641,0,Jueves,Calle 26,0,Nublado,0
3642,0,Lunes,Eldorado,0,Lluvia,0
3643,0,Miércoles,Autonorte,0,Lluvia,0
3644,0,Jueves,Eldorado,0,Nublado,0
3645,0,Martes,Suba,0,Nublado,0
3646,0,Miércoles,Americas,1,Lluvia,0
3647,0,Lunes,NQS,0,Lluvia,0
3648,0,Sábado,Autonorte,1,Nublado,0
3649,0,Martes,Calle 26,0,Nublado,0
3650,0,Jueves,Autonorte,0,Soleado,0
3651,0,Domingo,NQS,0,Nublado,0
3652,0,Viernes,Caracas,0,Lluvia,1
3653,1,Lunes,NQS,0,Nublado,1
3654,0,Martes,Suba,0,Lluvia,0
3655,0,Viernes,NQS,0,Nublado,0
3656,1,Miércoles,NQS,0,Lluvia,0
3657,0,Martes,Calle 26,0,Soleado,0
3658,1,Viernes,Suba,0,Nublado,1
3659,0,Martes,Suba,0,Soleado,0
3660,0,Miércoles,Autonorte,0,Soleado,1
3661,0,Sábado,Eldorado,0,Nublado,0
3662,0,Viernes,Calle 26,0,Nublado,0
3663,0,Martes,Calle 26,0,Soleado,0
3664,0,Viernes,Suba,0,Lluvia,1
3665,0,Miércoles,NQS,0,Soleado,0
3666,0,Viernes,Americas,0,Soleado,0
3667,0,Martes,Suba,0,Soleado,0
3668,0,Miércoles,Suba,0,Nublado,0
3669,1,Sábado,Calle 80,0,Lluvia,0
3670,0,Jueves,NQS,0,Soleado,0
3671,1,Domingo,Americas,0,Lluvia,1
3672,0,Martes,Eldorado,0,Lluvia,0
3673,0,Miércoles,Caracas,0,Soleado,0
3674,0,Jueves,NQS,0,Nublado,1
3675,0,Martes,Eldorado,0,Lluvia,1
3676,0,Jueves,Calle 80,0,Lluvia,1
3677,0,Miércoles,Calle 26,0,Lluvia,0
3678,1,Miércoles,NQS,0,Lluvia,0
3679,0,Lunes,Autonorte,0,Lluvia,0
3680,0,Domingo,NQS,0,Lluvia,0
3681,0,Viernes,NQS,0,Nublado,1
3682,0,Martes,Calle 26,0,Soleado,0
3683,0,Viernes,Calle 26,0,Nublado,0
3684,0,Lunes,Autonorte,0,Soleado,0
3685,0,Miércoles,Caracas,0,Soleado,0
3686,0,Domingo,NQS,0,Lluvia,1
3687,0,Sábado,Caracas,0,Nublado,0
3688,0,Martes,Caracas,0,Lluvia,1
3689,0,Martes,Calle 80,0,Nublado,0
3690,0,Domingo,Suba,0,Soleado,0
3691,1,Jueves,Calle 80,0,Soleado,1
3692,0,Martes,Eldorado,0,Lluvia,0
3693,0,Miércoles,Calle 26,0,Soleado,0
3694,0,Domingo,Caracas,0,Soleado,0
3695,0,Sábado,Suba,0,Nublado,0
3696,0,Viernes,NQS,0,Soleado,0
3697,0,Miércoles,Suba,0,Nublado,0
3698,0,Lunes,Americas,0,Soleado,0
3699,1,Sábado,Caracas,0,Lluvia,0
3700,1,Martes,Caracas,0,Lluvia,1
3701,0,Sábado,Autonorte,0,Soleado,0
3702,0,Domingo,Eldorado,0,Nublado,0
3703,1,Domingo,NQS,0,Soleado,1
3704,1,Martes,Suba,0,Nublado,0
3705,0,Domingo,Calle 26,0,Lluvia,0
3706,0,Martes,Calle 80,0,Soleado,0
3707,1,Viernes,Calle 26,0,Soleado,0
3708,0,Viernes,Americas,0,Lluvia,0
3709,0,Lunes,Autonorte,0,Nublado,0
3710,1,Miércoles,NQS,0,Soleado,1
3711,0,Martes,Autonorte,0,Lluvia,0
3712,1,Martes,Calle 26,0,Lluvia,0
3713,0,Domingo,Eldorado,0,Nublado,0
3714,1,Sábado,Suba,0,Nublado,0
3715,1,Miércoles,Calle 80,0,Soleado,1
3716,0,Sábado,Calle 80,0,Soleado,0
3717,0,Viernes,Calle 26,0,Nublado,1
3718,0,Sábado,Suba,0,Lluvia,1
3719,0,Martes,Autonorte,0,Nublado,0
3720,0,Lunes,Calle 80,1,Soleado,0
3721,1,Miércoles,NQS,0,Lluvia,0
3722,0,Domingo,Calle 26,0,Soleado,0
3723,0,Martes,Calle 80,0,Lluvia,1
3724,0,Martes,Calle 26,0,Lluvia,0
3725,0,Sábado,Calle 26,0,Soleado,1
3726,1,Lunes,Americas,0,Nublado,1
3727,0,Jueves,Americas,0,Nublado,0
3728,1,Martes,NQS,0,Lluvia,1
3729,0,Lunes,Eldorado,1,Lluvia,1
3730,0,Viernes,Autonorte,0,Lluvia,1
3731,0,Viernes,Autonorte,0,Nublado,1
3732,0,Lunes,Americas,0,Soleado,0
3733,0,Martes,Autonorte,0,Soleado,0
3734,0,Domingo,Autonorte,0,Nublado,0
3735,0,Viernes,Suba,0,Lluvia,1
3736,0,Martes,Calle 80,0,Soleado,0
3737,0,Sábado,Suba,0,Nublado,0
3738,0,Martes,Autonorte,0,Soleado,0
3739,1,Lunes,Caracas,0,Nublado,0
3740,0,Miércoles,Eldorado,0,Nublado,0
3741,0,Viernes,Eldorado,0,Soleado,0
3742,0,Sábado,Americas,0,Nublado,0
3743,1,Domingo,NQS,0,Nublado,0
3744,0,Domingo,Autonorte,0,Lluvia,0
3745,0,Miércoles,Caracas,0,Nublado,0
3746,1,Miércoles,NQS,0,Lluvia,1
3747,0,Lunes,Autonorte,0,Lluvia,0
3748,0,Miércoles,Suba,0,Lluvia,0
3749,0,Martes,Calle 26,0,Nublado,0
3750,0,Domingo,NQS,0,Nublado,1
3751,1,Sábado,Americas,0,Soleado,1
3752,0,Lunes,NQS,0,Nublado,1
3753,1,Jueves,NQS,0,Lluvia,1
3754,0,Domingo,Suba,0,Soleado,1
3755,1,Martes,Calle 80,0,Lluvia,1
3756,0,Sábado,Calle 26,0,Lluvia,1
3757,1,Lunes,Suba,0,Soleado,1
3758,0,Miércoles,NQS,0,Soleado,0
3759,0,Martes,Suba,0,Soleado,1
3760,1,Jueves,Caracas,0,Lluvia,1
3761,0,Viernes,Autonorte,0,Soleado,0
3762,1,Miércoles,Eldorado,0,Nublado,0
3763,0,Viernes,Suba,0,Lluvia,0
3764,1,Miércoles,Calle 80,0,Nublado,1
3765,1,Sábado,Autonorte,0,Soleado,0
3766,0,Domingo,Caracas,0,Nublado,1
3767,1,Miércoles,Calle 26,0,Nublado,0
3768,1,Martes,Caracas,0,Nublado,1
3769,1,Domingo,Autonorte,0,Nublado,0
3770,1,Viernes,Eldorado,0,Lluvia,1
3771,0,Sábado,Americas,0,Soleado,0
3772,1,Jueves,Caracas,0,Soleado,1
3773,0,Domingo,Calle 26,0,Soleado,0
3774,0,Domingo,Caracas,1,Soleado,0
3775,1,Miércoles,Americas,0,Lluvia,1
3776,0,Martes,Eldorado,0,Lluvia,0
3777,0,Viernes,Autonorte,0,Soleado,0
3778,0,Domingo,Americas,0,Nublado,0
3779,0,Viernes,Suba,0,Lluvia,0
3780,0,Domingo,Americas,0,Nublado,0
3781,1,Miércoles,Caracas,0,Lluvia,0
3782,1,Jueves,Americas,0,Soleado,0
3783,0,Jueves,Caracas,0,Soleado,0
3784,0,Lunes,Calle 80,0,Soleado,0
3785,1,Viernes,Eldorado,0,Lluvia,1
3786,0,Jueves,Suba,0,Lluvia,0
3787,0,Lunes,Americas,0,Lluvia,0
3788,1,Viernes,Eldorado,0,Soleado,0
3789,0,Sábado,Suba,0,Lluvia,0
3790,0,Martes,Calle 80,0,Nublado,0
3791,1,Sábado,Caracas,0,Lluvia,0
3792,0,Sábado,Caracas,0,Lluvia,0
3793,1,Viernes,Eldorado,0,Lluvia,1
3794,0,Lunes,Caracas,0,Lluvia,0
3795,0,Sábado,Americas,0,Soleado,0
3796,0,Miércoles,Caracas,0,Soleado,0
3797,1,Martes,Calle 80,0,Soleado,0
3798,0,Domingo,Suba,0,Lluvia,0
3799,1,Sábado,Eldorado,0,Lluvia,0
3800,1,Martes,Autonorte,0,Lluvia,1
3801,0,Jueves,Caracas,0,Nublado,0
3802,1,Martes,Caracas,0,Nublado,1
3803,1,Domingo,Calle 26,0,Nublado,0
3804,1,Miércoles,Suba,0,Soleado,0
3805,1,Sábado,Calle 26,0,Nublado,0
3806,0,Jueves,Calle 80,0,Nublado,0
3807,0,Miércoles,Americas,0,Lluvia,1
3808,0,Domingo,Calle 80,0,Lluvia,0
3809,1,Domingo,Calle 80,0,Nublado,1
3810,0,Miércoles,Eldorado,0,Soleado,0
3811,0,Lunes,NQS,0,Lluvia,1
3812,0,Lunes,Suba,0,Lluvia,0
3813,0,Sábado,Americas,0,Lluvia,0
3814,0,Lunes,Eldorado,0,Nublado,0
3815,0,Martes,Caracas,0,Nublado,0
3816,0,Miércoles,Caracas,0,Nublado,0
3817,0,Martes,NQS,0,Nublado,0
3818,0,Jueves,NQS,1,Soleado,1
3819,1,Martes,Americas,0,Nublado,0
3820,0,Viernes,NQS,0,Soleado,1
3821,0,Lunes,Calle 26,0,Soleado,0
3822,0,Sábado,Calle 80,0,Lluvia,0
3823,0,Miércoles,Caracas,0,Lluvia,0
3824,1,Domingo,Suba,0,Lluvia,1
3825,0,Miércoles,Calle 26,0,Lluvia,0
3826,0,Sábado,Eldorado,0,Soleado,0
3827,1,Sábado,Calle 80,0,Lluvia,0
3828,0,Domingo,Eldorado,0,Soleado,0
3829,0,Sábado,Americas,0,Soleado,0
3830,1,Miércoles,Suba,0,Lluvia,0
3831,0,Miércoles,Americas,0,Soleado,0
3832,0,Viernes,Autonorte,0,Soleado,0
3833,1,Jueves,Suba,0,Lluvia,0
3834,0,Miércoles,Autonorte,0,Soleado,1
3835,1,Sábado,Autonorte,0,Soleado,0
3836,0,Viernes,Autonorte,0,Soleado,1
3837,1,Jueves,Autonorte,0,Soleado,1
3838,0,Jueves,NQS,0,Nublado,0
3839,0,Sábado,Autonorte,0,Soleado,0
3840,1,Sábado,Autonorte,0,Nublado,0
3841,1,Jueves,Caracas,0,Nublado,0
3842,0,Miércoles,Calle 80,1,Nublado,1
3843,0,Jueves,NQS,0,Soleado,0
3844,0,Viernes,Caracas,0,Nublado,0
3845,0,Sábado,Autonorte,0,Lluvia,0
3846,0,Miércoles,Americas,0,Lluvia,0
3847,0,Lunes,Suba,0,Nublado,0
3848,0,Miércoles,Suba,0,Nublado,0
3849,0,Martes,Suba,0,Lluvia,0
3850,0,Lunes,Americas,0,Nublado,0
3851,0,Martes,Autonorte,0,Lluvia,0
3852,0,Domingo,Autonorte,0,Nublado,0
3853,0,Jueves,Autonorte,0,Lluvia,1
3854,0,Jueves,Autonorte,0,Lluvia,0
3855,0,Viernes,Autonorte,0,Lluvia,1
3856,0,Domingo,Caracas,0,Soleado,0
3857,0,Sábado,Caracas,1,Nublado,1
3858,0,Domingo,Autonorte,0,Nublado,1
3859,0,Domingo,Eldorado,0,Lluvia,0
3860,0,Lunes,NQS,0,Nublado,0
3861,1,Jueves,Calle 26,0,Nublado,0
3862,0,Domingo,Suba,0,Soleado,0
3863,0,Jueves,Suba,0,Lluvia,1
3864,0,Viernes,NQS,0,Soleado,1
3865,0,Lunes,Calle 26,0,Nublado,0
3866,0,Martes,Americas,0,Lluvia,0
3867,1,Domingo,Calle 26,0,Lluvia,0
3868,0,Domingo,NQS,1,Lluvia,1
3869,0,Domingo,Eldorado,0,Lluvia,0
3870,0,Sábado,Caracas,0,Lluvia,0
3871,0,Sábado,NQS,0,Lluvia,1
3872,1,Sábado,Eldorado,0,Nublado,0
3873,1,Martes,Autonorte,0,Soleado,0
3874,1,Sábado,Americas,0,Soleado,1
3875,0,Sábado,Autonorte,0,Soleado,0
3876,0,Sábado,Calle 26,0,Lluvia,0
3877,0,Lunes,Calle 80,0,Nublado,1
3878,0,Martes,Eldorado,0,Nublado,1
3879,0,Sábado,Americas,0,Soleado,0
3880,1,Lunes,Eldorado,0,Lluvia,1
3881,0,Domingo,NQS,0,Lluvia,1
3882,1,Jueves,Caracas,0,Soleado,1
3883,0,Lunes,Americas,0,Lluvia,0
3884,1,Martes,NQS,0,Lluvia,0
3885,0,Viernes,Autonorte,0,Soleado,0
3886,0,Martes,Autonorte,0,Nublado,0
3887,1,Jueves,Autonorte,1,Soleado,1
3888,1,Miércoles,NQS,0,Soleado,0
3889,0,Martes,Calle 26,0,Lluvia,0
3890,0,Jueves,Calle 26,0,Soleado,1
3891,0,Miércoles,Americas,0,Soleado,0
3892,0,Viernes,Eldorado,0,Soleado,0
3893,0,Miércoles,Caracas,0,Nublado,0
3894,1,Domingo,Calle 80,0,Lluvia,0
3895,0,Viernes,Suba,0,Soleado,0
3896,1,Lunes,NQS,0,Nublado,1
3897,1,Lunes,Autonorte,0,Soleado,0
3898,0,Viernes,Suba,0,Soleado,0
3899,0,Jueves,NQS,0,Soleado,0
3900,1,Martes,Calle 80,0,Lluvia,1
3901,0,Domingo,Autonorte,0,Lluvia,0
3902,1,Domingo,Suba,0,Nublado,0
3903,1,Martes,Caracas,0,Nublado,0
3904,0,Miércoles,Caracas,0,Soleado,1
3905,0,Jueves,Americas,0,Nublado,0
3906,1,Miércoles,Eldorado,0,Lluvia,0
3907,1,Miércoles,Calle 26,0,Soleado,0
3908,1,Viernes,Calle 26,0,Nublado,1
3909,0,Jueves,Americas,0,Soleado,0
3910,1,Sábado,Autonorte,0,Nublado,0
3911,0,Sábado,Autonorte,0,Soleado,0
3912,0,Lunes,Caracas,0,Nublado,0
3913,0,Miércoles,Autonorte,0,Soleado,0
3914,0,Martes,Calle 80,0,Lluvia,0
3915,0,Viernes,Calle 80,0,Nublado,0
3916,0,Lunes,Eldorado,0,Lluvia,1
3917,1,Viernes,NQS,0,Lluvia,1
3918,0,Domingo,Calle 26,0,Nublado,1
3919,0,Jueves,NQS,0,Soleado,0
3920,1,Lunes,Autonorte,0,Lluvia,0
3921,0,Jueves,Caracas,0,Nublado,0
3922,0,Viernes,Calle 80,0,Lluvia,1
3923,0,Jueves,Eldorado,0,Soleado,0
3924,1,Viernes,Eldorado,0,Nublado,0
3925,0,Martes,Suba,0,Nublado,0
3926,0,Martes,Calle 80,0,Soleado,0
3927,1,Domingo,Eldorado,0,Nublado,1
3928,0,Sábado,Suba,0,Nublado,0
3929,0,Domingo,Eldorado,0,Soleado,0
3930,0,Lunes,NQS,0,Lluvia,0
3931,0,Martes,Americas,0,Soleado,0
3932,0,Viernes,Calle 26,0,Lluvia,0
3933,0,Martes,Calle 80,0,Soleado,0
3934,0,Lunes,Americas,0,Lluvia,1
3935,1,Jueves,Eldorado,0,Nublado,0
3936,1,Sábado,Autonorte,0,Nublado,0
3937,0,Miércoles,Autonorte,0,Soleado,0
3938,0,Miércoles,Suba,0,Lluvia,0
3939,0,Lunes,Autonorte,0,Soleado,1
3940,0,Martes,Calle 80,0,Nublado,1
3941,1,Sábado,Eldorado,0,Lluvia,1
3942,1,Miércoles,Suba,0,Soleado,0
3943,0,Domingo,NQS,0,Lluvia,1
3944,1,Martes,Caracas,0,Nublado,0
3945,0,Sábado,Calle 80,0,Lluvia,0
3946,0,Sábado,Calle 80,0,Soleado,0
3947,0,Sábado,NQS,0,Soleado,0
3948,1,Sábado,Eldorado,0,Lluvia,1
3949,0,Lunes,Suba,0,Lluvia,0
3950,0,Miércoles,Autonorte,0,Soleado,0
3951,0,Viernes,NQS,0,Soleado,0
3952,0,Domingo,NQS,0,Soleado,0
3953,0,Viernes,Caracas,0,Soleado,1
3954,0,Lunes,Calle 80,0,Lluvia,1
3955,0,Lunes,Americas,0,Nublado,0
3956,0,Martes,Caracas,0,Soleado,0
3957,0,Martes,Suba,0,Lluvia,1
3958,0,Sábado,Eldorado,0,Lluvia,0
3959,0,Martes,Suba,0,Nublado,1
3960,0,Viernes,Suba,0,Soleado,1
3961,0,Domingo,Americas,0,Nublado,0
3962,0,Miércoles,Calle 80,0,Soleado,0
3963,0,Jueves,Autonorte,0,Nublado,0
3964,0,Miércoles,Caracas,0,Lluvia,0
3965,0,Domingo,NQS,1,Soleado,0
3966,0,Domingo,Americas,0,Nublado,0
3967,1,Viernes,Americas,0,Nublado,0
3968,0,Viernes,Autonorte,0,Lluvia,0
3969,1,Martes,Eldorado,0,Lluvia,1
3970,0,Viernes,Calle 80,0,Nublado,1
3971,0,Miércoles,Suba,0,Nublado,0
3972,1,Lunes,Eldorado,0,Lluvia,0
3973,0,Miércoles,Caracas,0,Lluvia,0
3974,0,Sábado,Autonorte,0,Soleado,0
3975,1,Jueves,Autonorte,0,Lluvia,1
3976,0,Sábado,Eldorado,0,Nublado,0
3977,0,Martes,Suba,1,Soleado,0
3978,1,Lunes,Calle 80,0,Lluvia,0
3979,0,Lunes,Calle 26,0,Soleado,0
3980,0,Viernes,Americas,0,Soleado,0
3981,1,Viernes,Americas,0,Soleado,0
3982,0,Sábado,Calle 26,0,Nublado,0
3983,1,Domingo,Autonorte,0,Lluvia,0
3984,0,Miércoles,Suba,0,Lluvia,0
3985,0,Martes,Calle 80,0,Lluvia,0
3986,1,Sábado,NQS,0,Soleado,0
3987,1,Miércoles,NQS,0,Lluvia,0
3988,1,Lunes,Suba,1,Soleado,1
3989,0,Viernes,Autonorte,0,Soleado,0
3990,1,Domingo,Calle 26,0,Lluvia,0
3991,1,Viernes,Calle 26,0,Soleado,0
3992,1,Martes,Americas,0,Nublado,0
3993,0,Lunes,Americas,0,Soleado,0
3994,0,Sábado,Calle 80,0,Soleado,0
3995,1,Sábado,NQS,0,Soleado,1
3996,0,Viernes,Calle 26,0,Nublado,0
3997,0,Martes,Suba,0,Lluvia,0
3998,0,Miércoles,Suba,0,Lluvia,0
3999,0,Jueves,Americas,0,Soleado,0
4000,0,Viernes,Suba,0,Soleado,0
4001,0,Miércoles,Caracas,0,Soleado,1
4002,0,Martes,Suba,0,Lluvia,0
4003,0,Martes,Autonorte,0,Soleado,0
4004,0,Miércoles,Suba,0,Soleado,0
4005,0,Sábado,Calle 80,0,Lluvia,1
4006,0,Lunes,NQS,0,Lluvia,0
4007,0,Domingo,Caracas,0,Nublado,0
4008,0,Viernes,Calle 80,0,Nublado,0
4009,1,Martes,Calle 26,0,Lluvia,1
4010,1,Domingo,Calle 80,0,Soleado,0
4011,0,Domingo,Calle 80,0,Lluvia,0
4012,0,Miércoles,NQS,0,Soleado,0
4013,0,Domingo,Autonorte,0,Lluvia,0
4014,1,Jueves,Calle 26,0,Nublado,0
4015,1,Domingo,Autonorte,0,Soleado,0
4016,1,Martes,Autonorte,0,Nublado,1
4017,1,Miércoles,Suba,0,Lluvia,0
4018,0,Jueves,Caracas,0,Lluvia,1
4019,0,Viernes,Calle 80,0,Lluvia,0
4020,0,Miércoles,Autonorte,0,Soleado,0
4021,1,Martes,NQS,0,Lluvia,0
4022,0,Domingo,Calle 80,0,Soleado,0
4023,0,Domingo,Americas,0,Soleado,0
4024,0,Miércoles,Americas,0,Lluvia,0
4025,0,Viernes,Autonorte,1,Soleado,0
4026,0,Lunes,Caracas,0,Lluvia,1
4027,1,Lunes,Suba,0,Nublado,0
4028,0,Sábado,Eldorado,0,Nublado,0
